,Unnamed: 0,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle
422,422,tandemx,36605,59392.00931050908,2459392.509310509,-6502.86868142227,-322.9641914135895,2242.800257572772
423,423,tandemx,36605,59392.00931050908,2459392.509310509,-6502.714234035174,-322.95924688742707,2243.2178711365173
424,424,tandemx,36605,59392.00931050908,2459392.509310509,-6502.844967076512,-322.98572143796963,2242.8799512525097
425,425,tandemx,36605,59395.191033020616,2459395.6910330206,4172.185155823227,1328.0315184370438,5307.951568032539
426,426,tandemx,36605,59395.30965371523,2459395.809653715,-3808.8766981482822,174.69947923490415,5727.221469059173
427,427,tandemx,36605,59395.457067118026,2459395.957067118,5345.444353366032,1372.2339517821674,4113.124507335277
428,428,tandemx,36605,59395.58415880799,2459396.084158808,3015.338579230144,1273.5326719838663,6050.772929719573
429,429,tandemx,36605,59395.84838258103,2459396.348382581,3438.3001172530817,1324.8897892254854,5809.8497246551
430,430,tandemx,36605,59395.84838258103,2459396.348382581,3438.3001172530817,1324.8897892254854,5809.8497246551
431,431,tandemx,36605,59396.16728074057,2459396.6672807406,-3063.1695465334974,299.8549819574187,6152.283016583242
432,432,tandemx,36605,59396.30515563674,2459396.8051556367,802.2579926277343,1029.5796905063116,6752.805774808305
433,433,tandemx,36605,59396.44410479162,2459396.944104792,4901.317881824854,1455.6774787052534,4607.190007557959
434,434,tandemx,36605,59396.578654363286,2459397.0786543638,5969.68709772261,1455.8565632642972,3106.2742100358964
435,435,tandemx,36605,59396.89714836795,2459397.397148368,260.1598517377046,948.9116446785824,6806.963769984795
436,436,tandemx,36605,59396.89714836795,2459397.397148368,260.1598517377046,948.9116446785824,6806.963769984795
437,437,tandemx,36605,59397.22079923609,2459397.720799236,-3280.2732984595123,190.1333863406325,6044.054312317265
438,438,tandemx,36605,59397.55959034711,2459398.059590347,2610.15278792686,1328.6627264484937,6224.384240486813
439,439,tandemx,36605,59397.55959034711,2459398.059590347,2610.15278792686,1328.6627264484937,6224.384240486813
440,440,tandemx,36605,59397.88960714126,2459398.3896071413,2999.4634881539864,1396.513530806266,6031.546153317186
441,441,tandemx,36605,59397.88960714126,2459398.3896071413,2999.4634881539864,1396.513530806266,6031.546153317186
442,442,tandemx,36605,59398.2093198034,2459398.7093198034,-2997.8549911660816,211.42849541499,6187.852786951589
443,443,tandemx,36605,59398.488844363485,2459398.9888443635,5923.625385069927,1650.8885733141888,3096.806693036
444,444,tandemx,36605,59398.61754829856,2459399.1175482986,4751.508303834551,1631.082818062966,4703.994369565256
445,445,tandemx,36605,59398.81181804417,2459399.311818044,3009.66364485791,1448.428977666189,6014.29517099798
446,446,tandemx,36605,59398.81181804417,2459399.311818044,3009.66364485791,1448.428977666189,6014.29517099798
447,447,tandemx,36605,59399.06950188661,2459399.5695018866,-606.2202246345595,775.1213770772432,6806.999908313138
448,448,tandemx,36605,59399.40793035878,2459399.907930359,4711.845381357534,1693.8323510193525,4721.51957735178
449,449,tandemx,36605,59399.60189054394,2459400.101890544,2789.2616059202146,1456.865378831675,6117.42001757376
450,450,tandemx,36605,59399.73482171306,2459400.234821713,3462.5800031098647,1568.6566541654036,5734.712321753318
451,451,tandemx,36605,59399.92114111129,2459400.4211411118,-3426.3147528410404,-6.538337665386186,5965.63584723854
452,452,tandemx,36605,59400.257045833394,2459400.7570458334,600.6138824675664,1052.0096888822595,6770.411624384187
453,453,tandemx,36605,59400.39613291668,2459400.8961329167,4762.662529106826,1781.83836976425,4637.812492698094
454,454,tandemx,36605,59401.238252928015,2459401.738252928,-3565.3828520468464,-132.02109308273722,5882.232355348077
455,455,tandemx,36605,59401.52024421282,2459402.020244213,6220.301493858704,1943.0836358979564,2226.664331062899
456,456,tandemx,36605,59401.52024421282,2459402.020244213,6220.301493858704,1943.0836358979564,2226.664331062899
457,457,tandemx,36605,59401.84246792831,2459402.3424679283,3323.240038314539,1678.0171704101674,5785.773881450601
458,458,tandemx,36605,59402.03356030071,2459402.5335603007,-659.0220511186009,738.45324058749,6806.222493175286
459,459,tandemx,36605,59402.23964629648,2459402.7396462965,4329.209142514284,1877.908472044341,5008.960656580197
460,460,tandemx,36605,59402.63595836796,2459403.135958368,4821.217483933645,1981.5061586140373,4494.54718855898
461,461,tandemx,36605,59402.89539447939,2459403.3953944794,2749.718909010413,1622.3028045732794,6093.701805687297
462,462,tandemx,36605,59403.21504924772,2459403.715049248,-3153.2564951071813,-102.31113912170962,6113.106772905595
463,463,tandemx,36605,59403.55372192152,2459404.053721921,2527.031370864887,1605.104708814359,6193.593941981863
464,464,tandemx,36605,59403.55372192152,2459404.053721921,2527.031370864887,1605.104708814359,6193.593941981863
465,465,tandemx,36605,59403.81783887744,2459404.317838877,2889.98696450488,1704.673794836511,6005.881417053666
466,466,tandemx,36605,59403.81783887744,2459404.317838877,2889.98696450488,1704.673794836511,6005.881417053666
467,467,tandemx,36605,59404.26728099538,2459404.7672809954,-4019.840683508784,-509.120685678269,5560.639073748167
468,468,tandemx,36605,59404.48304939829,2459404.9830493983,5780.2334892045055,2254.5947237901205,2985.5719564032524
469,469,tandemx,36605,59404.8054771875,2459405.3054771875,2643.530409237817,1698.196869433581,6119.88857595099
470,470,tandemx,36605,59404.8054771875,2459405.3054771875,2643.530409237817,1698.196869433581,6119.88857595099
471,471,tandemx,36605,59404.99136010418,2459405.491360104,-4241.187074914542,-659.369822840586,5377.920667825029
472,472,tandemx,36605,59405.1269118404,2459405.6269118404,-2185.3137658914734,168.73195950033303,6519.815302203192
473,473,tandemx,36605,59405.595871088095,2459406.095871088,2607.105649803025,1730.2485629513308,6126.544991912088
474,474,tandemx,36605,59405.595871088095,2459406.095871088,2607.105649803025,1730.2485629513308,6126.544991912088
475,475,tandemx,36605,59405.8039244907,2459406.3039244907,6434.05108954011,2327.8750025057197,799.4244783718885
476,476,tandemx,36605,59406.19103788212,2459406.691037882,3853.248135005982,2088.476624777032,5304.697213721892
477,477,tandemx,36605,59406.52732506953,2459407.027325069,6249.230656147391,2453.997922118725,1538.000050439079
478,478,tandemx,36605,59406.52732506953,2459407.027325069,6249.230656147391,2453.997922118725,1538.000050439079
479,479,tandemx,36605,59406.79224417824,2459407.2922441782,6420.800396355594,2420.644809980414,609.6896778859742
480,480,tandemx,36605,59406.96787219914,2459407.467872199,-3995.443190880033,-697.4894522094663,5557.842033239479
481,481,tandemx,36605,59407.29760682862,2459407.7976068286,-3798.1314389474287,-627.9253461100682,5702.228299072911
482,482,tandemx,36605,59407.37336483784,2459407.873364838,2003.09398841685,1636.784371274762,6373.869528272247
483,483,tandemx,36605,59407.5787742706,2459408.0787742706,5626.367749036963,2556.014027463868,3036.101369425142
484,484,tandemx,36605,59407.95644465275,2459408.4564446528,-3714.621287317535,-634.1201515455364,5756.145753602456
485,485,tandemx,36605,59407.95644465275,2459408.4564446528,-3714.621287317535,-634.1201515455364,5756.145753602456
486,486,tandemx,36605,59408.156150497496,2459408.656150497,-2593.7029302993,-124.25449849738128,6369.758191880711
487,487,tandemx,36605,59408.55957291648,2459409.0595729165,2300.496866962432,1789.1581238973515,6231.29407736113
488,488,tandemx,36605,59408.55957291648,2459409.0595729165,2300.496866962432,1789.1581238973515,6231.29407736113
489,489,tandemx,36605,59408.88517373847,2459409.3851737385,58.56571196692233,978.4050163222436,6807.58049946897
490,490,tandemx,36605,59408.88517373847,2459409.3851737385,58.56571196692233,978.4050163222436,6807.58049946897
491,491,tandemx,36605,59409.93296074076,2459410.4329607408,-3461.526679295908,-640.8213217042045,5910.676301654526
492,492,tandemx,36605,59410.46567223361,2459410.9656722336,-177.49171234794522,889.1310381338941,6817.732464641493
493,493,tandemx,36605,59410.99066193309,2459411.490661933,-1351.254748537406,353.30006229957473,6734.589712102404
494,494,tandemx,36605,59410.99066193309,2459411.490661933,-1351.254748537406,353.30006229957473,6734.589712102404
495,495,tandemx,36605,59411.46736423625,2459411.967364236,6001.56274188325,2976.6338433833894,1600.4670936879995
496,496,tandemx,36605,59411.46736423625,2459411.967364236,6001.56274188325,2976.6338433833894,1600.4670936879995
497,497,tandemx,36605,59411.46736423625,2459411.967364236,6002.667159867868,2976.324044858853,1594.8067512269874
498,498,tandemx,36605,59416.06199369207,2459416.561993692,-1677.958036688283,55.63344890326373,6669.950161213566
499,499,tandemx,36605,59416.06199369207,2459416.561993692,-1658.7247355573202,66.95076837836113,6674.472559567909
500,500,tandemx,36605,59416.06199369207,2459416.561993692,-1658.7247355573202,66.95076837836113,6674.472559567909
501,501,tandemx,36605,59422.04731909744,2459422.547319097,-5116.778386238607,-3037.4435224690524,3460.92313243262
502,502,tandemx,36605,59424.56556442147,2459425.065564421,1723.3029782991032,2339.204328653626,6234.722571216832
503,503,tandemx,36605,59424.57245693309,2459425.072456933,4553.035290238964,4022.4047587644463,3238.778183578185
504,504,tandemx,36605,59426.67791967606,2459427.177919676,3631.683560277285,3756.654163544775,4479.5754459977325
505,505,tandemx,36605,59426.8031336111,2459427.303133611,664.8838823796523,1669.9888608928509,6639.31208976698
506,506,tandemx,36605,59427.24695373839,2459427.7469537384,-5289.732267298025,-4286.986474350693,1043.154316562675
507,507,tandemx,36605,59427.47276076395,2459427.972760764,4856.46432214285,4465.942920822031,1974.5737839677677
508,508,tandemx,36605,59427.47276076395,2459427.972760764,4856.46432214285,4465.942920822031,1974.5737839677677
509,509,tandemx,36605,59427.80393655086,2459428.303936551,5117.589987080703,4540.338338033367,805.0682735286256
510,510,tandemx,36605,59427.9754669792,2459428.475466979,-4779.738883350235,-3544.3131761610507,3462.202705980661
511,511,tandemx,36605,59429.89199575223,2459430.391995752,-2662.274706474467,-1370.8756479707597,6193.287606016469
512,512,tandemx,36605,59430.2341318517,2459430.734131852,3145.740276929665,3794.761640120308,4802.681311561932
513,513,tandemx,36605,59430.50057356479,2459431.000573565,4110.5626183899285,4461.761725874772,3255.290610753197
514,514,tandemx,36605,59430.50057356479,2459431.000573565,4110.5626183899285,4461.761725874772,3255.290610753197
515,515,tandemx,36605,59430.88436789345,2459431.384367893,-696.3514771498013,554.6274151664244,6819.934683465605
516,516,tandemx,36605,59430.88436789345,2459431.384367893,-696.3514771498013,554.6274151664244,6819.934683465605
517,517,tandemx,36605,59431.22219469911,2459431.722194699,3094.2486255981344,3857.689204007917,4785.994372742617
518,518,tandemx,36605,59431.48822598392,2459431.988225984,3927.910346459256,4465.405333222819,3468.2931317480966
519,519,tandemx,36605,59431.48822598392,2459431.988225984,3927.910346459256,4465.405333222819,3468.2931317480966
520,520,tandemx,36605,59431.80981141189,2459432.309811412,837.0783119064994,2013.0253656762536,6523.798363901691
521,521,tandemx,36605,59431.80981141189,2459432.309811412,837.0783119064994,2013.0253656762536,6523.798363901691
522,522,tandemx,36605,59432.210179502144,2459432.710179502,3012.439383178566,3897.264319770318,4806.113917361748
523,523,tandemx,36605,59432.53622034704,2459433.036220347,1647.670534567233,2786.2727941687917,6070.173892188608
524,524,tandemx,36605,59432.86230309028,2459433.3623030903,154.5911418771633,1404.2622161723475,6731.248650933373
525,525,tandemx,36605,59432.86230309028,2459433.3623030903,154.5911418771633,1404.2622161723475,6731.248650933373
526,526,tandemx,36605,59433.19810359972,2459433.6981036,2909.0893342388317,3918.377415271833,4852.168418846321
527,527,tandemx,36605,59433.531921747606,2459434.031921748,4216.178474504283,4874.4326457688585,2425.42499181363
528,528,tandemx,36605,59433.531921747606,2459434.031921748,4216.178474504283,4874.4326457688585,2425.42499181363
529,529,tandemx,36605,59433.79789901618,2459434.297899016,4616.060627032623,5043.00568995515,845.5001085161779
530,530,tandemx,36605,59434.1118037845,2459434.6118037845,-776.2450932648417,460.2104960476045,6818.41869361303
531,531,tandemx,36605,59434.45008163201,2459434.950081632,2995.7922218859767,4122.582053178315,4625.706123740754
532,532,tandemx,36605,59434.64709293982,2459435.14709294,2770.97368599257,3955.857295879497,4902.341255863714
533,533,tandemx,36605,59434.78616055567,2459435.286160556,4556.586943629793,5120.367878906351,690.1208920732196
534,534,tandemx,36605,59434.96776304394,2459435.467763044,-926.0446930329236,289.05499761280936,6808.977060093726
535,535,tandemx,36605,59435.10009305552,2459435.6000930555,-666.1717805633632,577.4989947883972,6820.949973374594
536,536,tandemx,36605,59435.43817820586,2459435.938178206,2950.6925696618678,4194.32277057119,4590.151134841054
537,537,tandemx,36605,59435.43817820586,2459435.938178206,2950.6925696618678,4194.32277057119,4590.151134841054
538,538,tandemx,36605,59435.80605324078,2459436.306053241,-4322.981134655051,-5177.924779036797,-1409.3036167113723
539,539,tandemx,36605,59436.00953318272,2459436.5095331827,-4485.809654730382,-4660.1207945064025,2361.372792308136
540,540,tandemx,36605,59437.92859341437,2459438.4285934144,-2210.8315462835976,-1403.0313509650175,6360.826680427301
541,541,tandemx,36605,59438.1269413312,2459438.626941331,-1931.1511286823384,-1040.1775310113214,6519.256813017142
542,542,tandemx,36605,59438.52497429401,2459439.024974294,-812.0140024334365,394.84720777458296,6818.31640152819
543,543,tandemx,36605,59438.856482627336,2459439.356482628,77.25964189523253,1493.2841193597103,6713.577853994983
544,544,tandemx,36605,59439.04772555549,2459439.5477255555,-2403.7396669222285,-1758.7560290220658,6200.816603563681
545,545,tandemx,36605,59439.52501414344,2459440.0250141434,3488.0142964824936,5134.838071318103,2979.379090688752
546,546,tandemx,36605,59439.84969074093,2459440.349690741,2061.7483375980787,3827.915571544701,5333.388121879776
547,547,tandemx,36605,59439.84969074093,2459440.349690741,2061.7483375980787,3827.915571544701,5333.388121879776
548,548,tandemx,36605,59440.168100775685,2459440.668100776,-2160.06701016561,-1494.8287313167812,6357.469280118404
549,549,tandemx,36605,59440.512524687685,2459441.012524688,3277.479751785457,5092.65024762896,3274.8914610463594
550,550,tandemx,36605,59440.512524687685,2459441.012524688,3277.479751785457,5092.65024762896,3274.8914610463594
551,551,tandemx,36605,59440.83738719905,2459441.337387199,1882.9481404294413,3736.593635922094,5462.415050852702
552,552,tandemx,36605,59440.83738719905,2459441.337387199,1882.9481404294413,3736.593635922094,5462.415050852702
553,553,tandemx,36605,59441.15616312483,2459441.656163125,-2119.9926207320896,-1509.714571840296,6367.41942888155
554,554,tandemx,36605,59441.29876381951,2459441.7987638195,1957.7394243054653,3868.898813711946,5343.006724999546
555,555,tandemx,36605,59441.50057525467,2459442.0005752547,3197.9226314049592,5153.981211933687,3257.6149512401125
556,556,tandemx,36605,59441.76803723397,2459442.268037234,3892.8473885625535,5627.718359992573,793.4702895216143
557,557,tandemx,36605,59441.76803723397,2459442.268037234,3892.8473885625535,5627.718359992573,793.4702895216143
558,558,tandemx,36605,59441.937797580846,2459442.437797581,-3979.7406769367694,-5064.881615978589,2434.315463521389
559,559,tandemx,36605,59441.937797580846,2459442.437797581,-3979.771198698209,-5064.913310503417,2434.27917596936
560,560,tandemx,36605,59441.937797580846,2459442.437797581,-3979.71619479327,-5065.207543857262,2433.703108720156
561,561,tandemx,36605,59445.10302690976,2459445.6030269098,-3283.902552872793,-4139.691155122428,4410.367972671839
562,562,tandemx,36605,59445.52024681727,2459446.0202468173,3182.7571356067347,5677.539146951504,2249.384243864896
563,563,tandemx,36605,59445.52024681727,2459446.0202468173,3182.7571356067347,5677.539146951504,2249.384243864896
564,564,tandemx,36605,59445.84331399296,2459446.343313993,1530.9450706067053,3852.67948074763,5491.461982945667
565,565,tandemx,36605,59445.84331399296,2459446.343313993,1530.9450706067053,3852.67948074763,5491.461982945667
566,566,tandemx,36605,59446.16133405082,2459446.661334051,-2218.884721048551,-2131.6853067513,6152.733803221758
567,567,tandemx,36605,59446.50653187512,2459447.006531875,2731.9328449290388,5398.74750505666,3284.764115393976
568,568,tandemx,36605,59446.82690068288,2459447.326900683,-7.6343435488587,1680.3199161430557,6669.722457293645
569,569,tandemx,36605,59446.82690068288,2459447.326900683,-7.6343435488587,1680.3199161430557,6669.722457293645
570,570,tandemx,36605,59447.49471682869,2459447.9947168287,2675.891464953256,5482.765004578483,3190.199725066797
571,571,tandemx,36605,59447.88617226854,2459448.3861722685,1676.3952529474886,4300.436054041517,5103.42811793653
572,572,tandemx,36605,59447.88617226854,2459448.3861722685,1676.3952529474886,4300.436054041517,5103.42811793653
573,573,tandemx,36605,59448.21680387715,2459448.716803877,2011.270541990889,4795.948500760226,4507.638778033564
574,574,tandemx,36605,59448.48307864601,2459448.983078646,2653.977478391827,5604.413231811231,2992.051266859453
575,575,tandemx,36605,59448.48307864601,2459448.983078646,2653.977478391827,5604.413231811231,2992.051266859453
576,576,tandemx,36605,59448.85920600686,2459449.359206007,-2722.9972803958663,-3606.126072412344,5189.553490801903
577,577,tandemx,36605,59449.19171712967,2459449.6917171297,-1990.6081431599816,-1999.31632396278,6273.744881872414
578,578,tandemx,36605,59449.47163254628,2459449.9716325463,2662.0958169491164,5757.803327023999,2678.9038174126613
579,579,tandemx,36605,59449.80393247679,2459450.303932477,3075.0317665262683,6109.071146084053,822.6317050489715
580,580,tandemx,36605,59450.1910471064,2459450.6910471064,1361.8889944482994,4146.383339396239,5319.716017688778
581,581,tandemx,36605,59450.525001238566,2459451.0250012386,2456.4014309569693,5694.833214030107,2990.313170773888
582,582,tandemx,36605,59450.79192706011,2459451.29192706,2967.0680363505207,6159.218878259876,844.4466042843507
583,583,tandemx,36605,59450.79192706011,2459451.29192706,2967.0680363505207,6159.218878259876,844.4466042843507
584,584,tandemx,36605,59451.16811063653,2459451.6681106365,-1839.724289396042,-1876.226560860104,6357.067704157767
585,585,tandemx,36605,59451.23361835629,2459451.7336183563,-1924.2022985461497,-2080.4045980001783,6268.09835516589
586,586,tandemx,36605,59451.512533564586,2459452.0125335646,2260.2588704834284,5616.551864983351,3278.242949235344
587,587,tandemx,36605,59451.83739935188,2459452.337399352,1146.1225501821418,4021.681201935284,5464.099650275468
588,588,tandemx,36605,59451.83739935188,2459452.337399352,1146.1225501821418,4021.681201935284,5464.099650275468
589,589,tandemx,36605,59452.15617859969,2459452.6561786,-1797.8117057417758,-1884.006210352961,6366.7072220908285
590,590,tandemx,36605,59452.50059206039,2459453.0005920604,2170.8384512560788,5662.19349701683,3260.186126359796
591,591,tandemx,36605,59452.821872801054,2459453.321872801,91.39739895212531,2213.065536789612,6512.08148409766
592,592,tandemx,36605,59452.821872801054,2459453.321872801,91.39739895212531,2213.065536789612,6512.08148409766
593,593,tandemx,36605,59455.72465000022,2459456.22465,1118.6688859928606,4551.150043009084,5038.849152569671
594,594,tandemx,36605,59455.90974701382,2459456.409747014,-1847.4744845461407,-2523.104929027388,6127.279436538547
595,595,tandemx,36605,59456.1112865163,2459456.6112865163,-1014.1625646384005,-187.01978519973687,6799.931289005061
596,596,tandemx,36605,59456.44998627296,2459456.949986273,1237.8188734960208,4892.831030269084,4678.986535677248
597,597,tandemx,36605,59456.95733200247,2459457.4573320025,-2510.4529461512216,-5464.893716536157,3350.609009160712
598,598,tandemx,36605,59456.9620420835,2459457.4620420835,-2055.011747116942,-3425.4376552951785,5601.711644132299
599,599,tandemx,36605,59456.9620420835,2459457.4620420835,-2055.011747116942,-3425.4376552951785,5601.711644132299
600,600,tandemx,36605,59464.4200710184,2459464.9200710184,560.5006259291488,5022.810930338746,4671.1855886416215
601,601,tandemx,36605,59464.61321741901,2459465.113217419,-201.63161705743096,2734.8863590992296,6307.978606594292
602,602,tandemx,36605,59464.8098242362,2459465.309824236,-375.4472298063159,2137.2532945816674,6526.433240166652
603,603,tandemx,36605,59466.12314268528,2459466.6231426853,-982.7583283514412,-445.9623168860099,6792.084916911887
604,604,tandemx,36605,59466.46582275443,2459466.9658227544,909.7246243884314,6317.463901121949,2585.7286816681203
605,605,tandemx,36605,59467.10905899294,2459467.609058993,-1190.8237321252975,-1805.703511972884,6529.108901975249
606,606,tandemx,36605,59467.450126296375,2459467.9501262964,312.5783831982737,5089.476919279591,4622.159912970762
607,607,tandemx,36605,59467.77351460653,2459468.2735146065,-534.7807484481893,1874.275531273792,6596.213591055826
608,608,tandemx,36605,59467.77351460653,2459468.2735146065,-534.7807484481893,1874.275531273792,6596.213591055826
609,609,tandemx,36605,59468.096701076254,2459468.5967010763,-1190.1505439764276,-2062.018297425705,6453.231839669279
610,610,tandemx,36605,59468.50797144696,2459469.007971447,714.5690556779272,6398.374492461793,2443.2577563192285
611,611,tandemx,36605,59468.50797144696,2459469.007971447,714.5690556779272,6398.374492461793,2443.2577563192285
612,612,tandemx,36605,59468.81850878475,2459469.3185087848,-1312.017972108899,-3683.4915652548384,5660.603194373327
613,613,tandemx,36605,59468.81850878475,2459469.3185087848,-1312.017972108899,-3683.4915652548384,5660.603194373327
614,614,tandemx,36605,59469.08472313639,2459469.5847231364,-1154.971907919024,-2081.1363435749645,6453.259912785376
615,615,tandemx,36605,59469.49495274294,2459469.994952743,487.2841772567072,6146.751178487681,3063.5158287914246
616,616,tandemx,36605,59469.49495274294,2459469.994952743,487.2841772567072,6146.751178487681,3063.5158287914246
617,617,tandemx,36605,59469.75130045135,2459470.251300452,-400.737424272454,2917.3210589410514,6216.642619987161
618,618,tandemx,36605,59469.879509537015,2459470.379509537,-784.8873862678058,713.7393869256151,6795.155758803479
619,619,tandemx,36605,59470.07293854188,2459470.572938542,-1108.5283946772065,-1980.5126376193864,6492.816173436427
620,620,tandemx,36605,59470.41398802074,2459470.9139880207,28.89718631650633,5009.8547499347615,4718.322560812947
621,621,tandemx,36605,59470.61344597209,2459471.113445972,226.07892396820276,5750.760589215585,3777.149110718506
622,622,tandemx,36605,59470.7363707521,2459471.236370752,-744.3281357520489,1073.1653184978052,6752.6075962089135
623,623,tandemx,36605,59470.86773906229,2459471.3677390623,-779.1842092236814,833.4739702644077,6782.368806407751
624,624,tandemx,36605,59471.12179953698,2459471.621799537,-1175.5942360523466,-4798.741944536665,4790.244427533931
625,625,tandemx,36605,59471.401997905225,2459471.901997905,-58.18067653223203,5001.56854479062,4726.9232117022375
626,626,tandemx,36605,59471.471643877216,2459471.971643877,345.8875312631074,6331.242286705569,2685.0878633188463
627,627,tandemx,36605,59471.72491026623,2459472.224910266,-720.6623819756926,1389.9909285239348,6697.333094363775
628,628,tandemx,36605,59471.911187696736,2459472.4111876967,-1091.9640425386613,-5272.264636113482,4287.366592109436
629,629,tandemx,36605,59472.45796340285,2459472.957963403,64.120610820064,5825.069174566205,3668.3166269022745
630,630,tandemx,36605,59472.84958541673,2459473.3495854167,-330.636893452355,4267.160700073062,5387.655381081885
631,631,tandemx,36605,59472.84958541673,2459473.3495854167,-330.636893452355,4267.160700073062,5387.655381081885
632,632,tandemx,36605,59473.16732326383,2459473.667323264,-1026.9844975208553,-2910.314627976596,6147.8420766690815
633,633,tandemx,36605,59473.23274122691,2459473.732741227,-1027.4383361227954,-3176.3096098653496,6014.935948600361
634,634,tandemx,36605,59473.57951329881,2459474.079513299,123.8795117179762,6359.970702456877,2636.775236593908
635,635,tandemx,36605,59473.891943495255,2459474.3919434957,-990.3377581015478,-2882.97358500953,6166.650513693675
636,636,tandemx,36605,59473.891943495255,2459474.3919434957,-990.3377581015478,-2882.97358500953,6166.650513693675
637,637,tandemx,36605,59474.1553790276,2459474.655379028,-977.3033361611508,-2910.1111956053355,6155.996281860076
638,638,tandemx,36605,59474.56759092584,2459475.067590926,20.43132622472006,6373.724015750954,2606.385191997782
639,639,tandemx,36605,59474.69494043989,2459475.19494044,-381.4349905317012,4768.773725929779,4946.910704934751
640,640,tandemx,36605,59474.88042194443,2459475.3804219444,-942.8810862217462,-2627.9301289265563,6286.601497910217
641,641,tandemx,36605,59474.885220000055,2459475.38522,-854.5309828364044,454.5477889385554,6809.222182377168
642,642,tandemx,36605,59475.07883688668,2459475.5788368867,-934.3406474779464,-2132.088129841112,6472.453177403383
643,643,tandemx,36605,59475.4900449072,2459475.990044907,-54.77144515081976,6444.224923256653,2427.183903239863
644,644,tandemx,36605,59475.4900449072,2459475.990044907,-54.77144515081976,6444.224923256653,2427.183903239863
645,645,tandemx,36605,59475.81374048628,2459476.3137404863,-542.3114699235322,4284.002717907482,5357.277493345806
646,646,tandemx,36605,59475.99313556729,2459476.4931355678,-609.2097950315302,-6031.485358403803,3262.714505100726
647,647,tandemx,36605,59476.12814236106,2459476.628142361,-773.959656509788,-4720.161748000634,4947.244618624324
648,648,tandemx,36605,59476.47732302081,2459476.977323021,-226.0658730445797,6252.969386446733,2874.3231904658555
649,649,tandemx,36605,59476.47732302081,2459476.977323021,-226.0658730445797,6252.969386446733,2874.3231904658555
650,650,tandemx,36605,59476.60737113422,2459477.107371134,-374.46092721117896,5707.400699888742,3830.707824602668
651,651,tandemx,36605,59477.85535046319,2459478.355350463,-707.3733905042284,4105.104069704642,5476.306709967861
652,652,tandemx,36605,59478.11105556693,2459478.611055567,-869.4536859970581,-713.0694762730676,6785.231499089803
653,653,tandemx,36605,59478.45012170123,2459478.950121701,-650.0874267239042,5055.742482365347,4624.260157585345
654,654,tandemx,36605,59478.45012170123,2459478.950121701,-650.0874267239042,5055.742482365347,4624.260157585345
655,655,tandemx,36605,59478.58396593761,2459479.0839659376,-531.6678360167111,5888.1155874137685,3527.46034837061
656,656,tandemx,36605,59478.95795537019,2459479.45795537,-360.5088867892565,-5801.700834914683,3687.2785687962432
657,657,tandemx,36605,59479.033604953904,2459479.533604954,-866.1581543741312,-467.0630915017875,6806.94830203496
658,658,tandemx,36605,59479.36706552096,2459479.867065521,-889.6954972078489,2197.2785204395627,6457.18288478707
659,659,tandemx,36605,59479.36706552096,2459479.867065521,-889.7163651690951,2197.317666773463,6457.157458399993
660,660,tandemx,36605,59482.19092876138,2459482.6909287614,-535.4558171151186,-3241.541078470091,6043.973484392802
661,661,tandemx,36605,59482.46774876164,2459482.9677487616,-1006.0986512707724,4839.627940299497,4788.793314209008
662,662,tandemx,36605,59482.79225809034,2459483.2922580903,-1018.2740796001287,2157.778039752637,6451.724177166569
663,663,tandemx,36605,59482.92047756957,2459483.4204775696,-871.2230228933083,-111.89588264238624,6821.527335095924
664,664,tandemx,36605,59484.167345694266,2459484.6673456943,-461.99411493513946,-3046.4350459013585,6150.558659441094
665,665,tandemx,36605,59484.167345694266,2459484.6673456943,-462.4261889401761,-3044.029903810032,6151.574560189486
666,666,tandemx,36605,59484.167345694266,2459484.6673456943,-462.31366829881415,-3044.4893631282425,6151.531759672535
667,667,tandemx,36605,59484.167345694266,2459484.6673456943,-462.4261889401761,-3044.029903810032,6151.574560189486
668,668,tandemx,36605,59487.72758101858,2459488.2275810186,-710.4315724119017,-1006.4553131961782,6766.503164114435
669,669,tandemx,36605,59490.36636517383,2459490.866365174,-1207.816467077028,1545.2730425690518,6592.840888162422
670,670,tandemx,36605,59490.632719270885,2459491.132719271,-1504.7543746632018,3258.7261183180008,5869.613516407375
671,671,tandemx,36605,59490.69996152772,2459491.199961528,-1608.887414364157,3998.1003506187526,5364.37371998214
672,672,tandemx,36605,59490.89140314795,2459491.391403148,-971.886209194322,322.09804484990656,6801.285295006762
673,673,tandemx,36605,59491.07971628476,2459491.5797162848,539.2102510620018,-4997.134155945895,4700.952664551208
674,674,tandemx,36605,59491.48904606467,2459491.9890460647,-1555.8508674019974,3256.248655865658,5857.650008349245
675,675,tandemx,36605,59491.624227500055,2459492.1242275,-1787.8885805853197,4969.693977020737,4413.836485288847
676,676,tandemx,36605,59491.7513335878,2459492.251333588,-1451.0375887378052,2566.2404429270537,6215.598267061116
677,677,tandemx,36605,59491.94375131931,2459492.44375132,-733.1163896628001,-683.2468266913105,6804.466693765209
678,678,tandemx,36605,59491.94375131931,2459492.44375132,-733.0918383777099,-683.2426999935966,6804.461566569073
679,679,tandemx,36605,59493.66535456013,2459494.16535456,-1913.6854583395343,4553.099623476191,4793.28163591796
680,680,tandemx,36605,59493.85454494227,2459494.3545449423,-822.791409634387,-317.4281063940465,6821.060275290947
